
----
./data/060618/rapid-response-007_reports/chrf_rna_0002_s2.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
13	4	222	Bacteria	216851	0.3	-0.1	0.3	-0.1	Faecalibacterium prausnitzii	0.3	13.6	0.9	13.9	0.9	Faecalibacterium prausnitzii	10.0	Faecalibacterium prausnitzii	0.0002825656965244419	0.0231358189081225
14	13	8	Bacteria	475	16.4	-0.1	17.3	-0.1	Moraxella osloensis	4.2	7.2	-0.2	13.5	-0.1	Moraxella osloensis	1.5	Moraxella osloensis	0.016294621832909483	0.022470039946737682
15	47	234	Bacteria	1375	0.3	-0.2	0.7	-0.3	Aerococcus urinaeequi	0.1	1.0	0.5	13.2	1.0	Aerococcus viridans	0.1	Aerococcus viridans	0.0006593199585570311	0.021970705725699063
16	6	10	Bacteria	40323	11.1	-0.3	17.1	-0.3	Stenotrophomonas maltophilia	7.4	10.6	-0.3	12.9	-0.3	Stenotrophomonas maltophilia	3.9	Stenotrophomonas maltophilia	0.01610624470189319	0.021471371504660452
17	24	15	Bacteria	57493	8.4	-0.0	17.6	-0.1	Kocuria palustris	4.4	2.6	-0.2	10.9	-0.2	Kocuria turfanensis	0.4	Kocuria palustris	0.016577187529433927	0.01814247669773635
18	57	53	Bacteria	1827	2.0	0.6	14.6	-0.3	Rhodococcus opacus	0.2	0.9	-0.3	10.5	-0.3	Rhodococcus erythropolis	0.4	Rhodococcus opacus	0.013751530564189507	0.017476697736351528
19	9	80	Bacteria	724	1.3	-0.1	1.6	-0.3	Haemophilus parainfluenzae	0.2	8.2	-0.0	9.8	-0.1	[Haemophilus] ducreyi	0.2	[Haemophilus] ducreyi	0.001507017048130357	0.016311584553928095
20	8	4	Bacteria	590	34.7	7.9	34.8	7.8	Salmonella enterica	28.7	9.6	2.0	9.7	2.0	Salmonella enterica	35.9	Salmonella enterica	0.03277762079683526	0.01614513981358189
21	11	152	Bacteria	2701	0.5	-0.3	0.5	-0.3	Gardnerella vaginalis	0.3	7.7	0.2	9.6	0.4	Gardnerella vaginalis	5.2	Gardnerella vaginalis	0.00047094282754073653	0.015978695073235683
22	18	24	Bacteria	43668	4.6	1.3	9.0	0.2	Brachybacterium faecium	1.0	3.6	0.3	8.6	0.1	Brachybacterium sp. VR2415	0.3	Brachybacterium faecium	0.008476970895733257	0.014314247669773633
23	36	157	Bacteria	1578	0.5	-0.2	1.0	-0.3	Lactobacillus crispatus	0.6	1.3	-0.2	7.9	-0.3	Lactobacillus crispatus	3.8	Lactobacillus crispatus	0.0009418856550814731	0.013149134487350198
24	30	104	Bacteria	72763	0.9	-0.0	2.8	0.1	Tessaracoccus flavescens	0.4	2.0	1.3	7.7	0.6	Tessaracoccus aquimaris	0.4	Tessaracoccus aquimaris	0.0026372798342281243	0.01281624500665779



----
./data/060618/rapid-response-007_reports/chrf_rna_0009_s9.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	15	35	Bacteria	13687	8.2	-0.2	42.9	-0.1	Sphingomonas melonis	2.0	5.1	0.1	119.1	-0.1	Sphingomonas sp. LM7	0.1	Sphingomonas sp. LM7	0.02043440983138039	0.14091339327969712
1	1	14	Bacteria	561	28.1	-0.1	29.3	-0.1	Escherichia coli	14.9	85.0	0.1	100.4	0.2	Escherichia coli	126.0	Escherichia coli	0.013956368486234159	0.11878845243729297
2	3	32	Bacteria	1279	8.3	0.3	31.9	-0.2	Staphylococcus saprophyticus	3.2	39.3	2.3	98.4	-0.1	Staphylococcus saprophyticus	5.6	Staphylococcus saprophyticus	0.015194817566923879	0.11642214860388075
3	4	2	Bacteria	1716	86.0	21.5	321.1	0.4	Corynebacterium timonense	73.4	24.2	1.3	91.6	-0.1	Corynebacterium ureicelerivorans	0.4	Corynebacterium timonense	0.15294846146518049	0.10837671557027923
4	20	55	Bacteria	407	4.1	-0.3	26.2	-0.3	Methylobacterium populi	0.9	3.2	-0.2	57.3	-0.3	Methylobacterium aquaticum	1.1	Methylobacterium aquaticum	0.012479756120796414	0.06779460482725982
5	2	0	Bacteria	1912216	249.9	0.7	254.0	0.7	Cutibacterium acnes	82.1	44.0	-0.1	47.1	-0.1	Cutibacterium acnes	74.0	Cutibacterium acnes	0.12098694865199577	0.05572645527685755
6	31	12	Bacteria	286	37.5	1.4	127.0	-0.2	Pseudomonas stutzeri	15.5	1.0	-0.3	45.3	-0.3	Pseudomonas putida	0.1	Pseudomonas stutzeri	0.06049347432599789	0.05359678182678656
7	5	186	Bacteria	914	0.9	5.5	2.0	4.8	Nitrosomonas sp. Is79A3	0.6	21.8	99.0	42.9	99.0	Nitrosomonas sp. Is79A3	0.2	Nitrosomonas sp. Is79A3	0.0009526531389920927	0.05075721722669191
8	18	16	Bacteria	1301	24.4	-0.1	60.8	-0.2	Streptococcus pneumoniae	14.4	3.8	-0.2	34.0	-0.2	Streptococcus mitis	0.5	Streptococcus pneumoniae	0.028960655425359617	0.040227165168007575
9	10	15	Bacteria	469	26.6	0.2	90.0	-0.1	Acinetobacter lwoffii	2.4	8.5	-0.2	30.2	-0.1	Acinetobacter johnsonii	0.9	Acinetobacter lwoffii	0.042869391254644174	0.035731187884524375
10	9	1	Bacteria	1269	90.2	0.4	96.8	0.3	Micrococcus luteus	36.1	8.8	-0.2	18.6	-0.1	Micrococcus luteus	0.6	Micrococcus luteus	0.046108411927217284	0.02200662565073356
11	37	37	Bacteria	32207	6.8	-0.1	8.4	-0.1	Rothia mucilaginosa	1.1	0.9	-0.2	18.0	-0.0	Rothia dentocariosa	0.7	Rothia dentocariosa	0.0040011431837667895	0.02129673450070989
12	6	10	Bacteria	724	38.8	2.0	41.7	0.7	Haemophilus influenzae	12.9	13.6	0.1	17.0	0.0	[Haemophilus] ducreyi	1.7	Haemophilus influenzae	0.019862817947985136	0.020113582584003788
13	22	5	Bacteria	1763	55.7	1.3	774.6	2.6	Mycobacterium sp. YC-RL4	1.2	2.0	-0.1	15.5	-0.3	Mycobacterium sp. YC-RL4	0.3	Mycobacterium sp. YC-RL4	0.3689625607316375	0.01833885470894463
14	7	78	Bacteria	590	2.8	0.4	2.8	0.4	Salmonella enterica	2.9	12.8	2.8	13.2	2.8	Salmonella enterica	45.4	Salmonella enterica	0.0013337143945889298	0.015617605300520587
15	13	11	Bacteria	1350	37.8	13.6	44.2	2.1	Enterococcus faecium	17.4	5.4	1.8	13.0	0.4	Enterococcus faecium	2.9	Enterococcus faecium	0.02105363437172525	0.015380974917179368
16	8	256	Bacteria	242605	0.5	-0.1	0.5	-0.1	Luteibacter rhizovicinus	0.3	11.5	0.9	12.1	0.9	Luteibacter rhizovicinus	0.1	Luteibacter rhizovicinus	0.00023816328474802318	0.014316138192143873
17	36	23	Bacteria	265	11.6	0.3	30.2	0.3	Paracoccus yeei	5.5	0.9	-0.3	10.8	-0.1	Paracoccus yeei	0.1	Paracoccus yeei	0.0143850623987806	0.012778040700425937
18	34	234	Bacteria	107	0.6	0.6	1.5	-0.0	Spirosoma linguale	0.9	0.9	1.1	9.8	0.6	Spirosoma linguale	0.1	Spirosoma linguale	0.0007144898542440696	0.011594888783719831
19	16	282	Bacteria	1234	0.4	0.3	0.9	0.6	Nitrospira moscoviensis	0.2	4.1	6.4	9.4	9.2	Nitrospira moscoviensis	1.2	Nitrospira moscoviensis	0.00042869391254644174	0.011121628017037389
20	17	208	Bacteria	80865	0.7	-0.1	2.3	-0.2	Delftia tsuruhatensis	0.1	3.9	-0.4	8.8	-0.2	Delftia acidovorans	1.4	Delftia acidovorans	0.0010955511098409065	0.010411736867013726
21	19	8	Bacteria	475	43.9	22.1	72.2	0.0	Moraxella catarrhalis	27.7	3.6	1.6	8.5	-0.2	Moraxella catarrhalis	0.5	Moraxella catarrhalis	0.03439077831761455	0.010056791292001894
22	57	80	Bacteria	482	2.7	0.1	6.3	-0.1	Neisseria sicca	0.1	0.5	-0.3	8.5	-0.0	Neisseria meningitidis	3.7	Neisseria meningitidis	0.003000857387825092	0.010056791292001894
23	12	19	Bacteria	40323	16.6	-0.3	26.5	-0.3	Stenotrophomonas maltophilia	9.6	5.5	-0.3	8.1	-0.3	Stenotrophomonas maltophilia	3.0	Stenotrophomonas maltophilia	0.012622654091645228	0.009583530525319451
24	21	99	Bacteria	1578	2.0	8.8	5.3	-0.3	Lactobacillus rhamnosus	0.8	2.2	-0.2	7.6	-0.3	Lactobacillus crispatus	4.6	Lactobacillus crispatus	0.0025245308183290457	0.008991954566966399



----
./data/060618/rapid-response-007_reports/chrf_rna_0018_s18.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	0	56	Bacteria	561	8.2	-0.1	8.6	-0.1	Escherichia coli	29.5	69.5	0.1	75.3	0.1	Escherichia coli	94.0	Escherichia coli	0.0016717532025737217	0.23494539781591267
1	23	40	Bacteria	1301	11.5	-0.2	44.9	-0.2	Streptococcus pneumoniae	14.0	0.8	-0.2	26.5	-0.2	Streptococcus oralis	0.2	Streptococcus pneumoniae	0.008728106836693035	0.0826833073322933
2	76	43	Bacteria	13687	10.7	-0.2	82.0	-0.1	Sphingomonas melonis	2.8	0.2	-0.4	22.3	-0.2	Sphingomonas sp. NIC1	0.1	Sphingomonas melonis	0.01593997239663316	0.06957878315132607
3	2	1	Bacteria	1912216	575.3	1.9	581.9	1.9	Cutibacterium acnes	196.8	19.8	-0.2	20.9	-0.2	Cutibacterium acnes	28.5	Cutibacterium acnes	0.11311548704391264	0.06521060842433699
4	32	2	Bacteria	286	292.1	1.1	532.2	0.4	Pseudomonas aeruginosa	122.7	0.6	-0.4	18.2	-0.3	Pseudomonas stutzeri	0.1	Pseudomonas aeruginosa	0.10345430865229474	0.056786271450858045
5	14	13	Bacteria	1716	36.0	2.0	228.4	0.2	Corynebacterium ureicelerivorans	10.2	2.0	0.2	16.4	-0.2	Corynebacterium maris	1.6	Corynebacterium ureicelerivorans	0.04439865482184163	0.05117004680187208
6	42	70	Bacteria	407	6.4	-0.3	29.2	-0.3	Methylobacterium populi	1.7	0.5	-0.3	13.7	-0.3	Methylobacterium aquaticum	0.7	Methylobacterium populi	0.005676185292459613	0.04274570982839314
7	3	0	Bacteria	590	1671.7	99.0	1680.4	99.0	Salmonella enterica	1067.0	12.6	2.7	12.7	2.7	Salmonella enterica	44.8	Salmonella enterica	0.3266528001866142	0.03962558502340094
8	7	10	Bacteria	469	41.8	-0.1	176.5	-0.1	Acinetobacter junii	15.8	4.3	-0.2	12.2	-0.1	Acinetobacter johnsonii	0.7	Acinetobacter junii	0.0343098186342165	0.03806552262090484
9	17	62	Bacteria	34072	6.9	-0.3	10.0	-0.3	Variovorax paradoxus	2.3	1.6	-0.2	9.9	-0.3	Variovorax sp. PAMC 28711	0.2	Variovorax paradoxus	0.0019438990727601415	0.030889235569422784
10	4	14	Bacteria	40323	34.4	-0.2	52.4	-0.2	Stenotrophomonas maltophilia	16.7	8.0	-0.3	9.7	-0.3	Stenotrophomonas maltophilia	3.7	Stenotrophomonas maltophilia	0.010186031141263142	0.03026521060842434
11	8	192	Bacteria	80865	1.9	-0.1	5.3	-0.2	Delftia tsuruhatensis	0.2	4.1	-0.4	9.2	-0.2	Delftia acidovorans	1.4	Delftia acidovorans	0.001030266508562875	0.02870514820592824
12	24	15	Bacteria	265	29.6	1.4	72.5	1.3	Paracoccus yeei	11.4	0.8	-0.3	8.5	-0.2	Paracoccus denitrificans	0.1	Paracoccus yeei	0.014093268277511025	0.026521060842433702
13	47	16	Bacteria	1279	29.6	0.3	125.8	0.0	Staphylococcus haemolyticus	5.5	0.5	-0.3	8.3	-0.3	Staphylococcus epidermidis	0.5	Staphylococcus haemolyticus	0.02445425033532258	0.025897035881435264
14	26	6	Bacteria	1763	62.3	1.5	902.7	3.1	Mycobacterium sp. YC-RL4	2.4	0.8	-0.3	6.9	-0.3	Mycobacterium abscessus	11.3	Mycobacterium sp. YC-RL4	0.175475769298058	0.02152886115444618
15	5	8	Bacteria	222	43.2	0.0	50.8	0.1	Achromobacter xylosoxidans	4.4	6.1	-0.3	6.5	-0.3	Achromobacter xylosoxidans	0.5	Achromobacter xylosoxidans	0.009875007289621518	0.020280811232449302
16	43	68	Bacteria	482	6.6	0.8	14.1	0.2	Neisseria sicca	0.2	0.5	-0.3	6.3	-0.1	Neisseria meningitidis	2.7	Neisseria sicca	0.0027408976925917994	0.01965678627145086
17	9	5	Bacteria	475	94.3	0.1	95.8	0.1	Moraxella osloensis	21.6	3.4	-0.2	5.8	-0.2	Moraxella osloensis	0.1	Moraxella osloensis	0.018622553117042154	0.01809672386895476
18	10	4	Bacteria	1269	128.3	0.6	138.3	0.6	Micrococcus luteus	51.7	3.3	-0.2	5.1	-0.2	Micrococcus luteus	0.5	Micrococcus luteus	0.02688412417627276	0.01591263650546022
19	11	44	Bacteria	570	10.3	0.0	38.9	0.3	Klebsiella pneumoniae	11.8	2.6	-0.3	5.0	-0.2	Klebsiella pneumoniae	6.7	Klebsiella pneumoniae	0.007561767393036951	0.015600624024961
20	6	99	Bacteria	547	4.6	-0.1	14.0	-0.0	Enterobacter cloacae	5.9	4.7	-0.1	4.9	-0.1	Enterobacter cloacae	0.4	Enterobacter cloacae	0.0027214587018641982	0.015288611544461782
21	36	91	Bacteria	32207	5.0	-0.1	7.7	-0.1	Rothia mucilaginosa	1.1	0.5	-0.2	4.4	-0.2	Rothia dentocariosa	0.4	Rothia mucilaginosa	0.001496802286025309	0.013728549141965682
22	12	3	Bacteria	724	182.4	10.2	187.6	4.4	Haemophilus influenzae	63.5	2.2	0.0	4.1	-0.3	Haemophilus parainfluenzae	0.4	Haemophilus influenzae	0.03646754660498026	0.01279251170046802
23	15	17	Bacteria	1839	28.8	1.6	56.3	1.9	Nocardioides dokdonensis	10.9	1.8	-0.1	4.0	-0.2	Nocardioides dokdonensis	0.4	Nocardioides dokdonensis	0.010944151779639597	0.012480499219968801
24	38	164	Bacteria	1578	2.3	10.1	8.0	-0.3	Lactobacillus rhamnosus	0.8	0.5	-0.1	3.7	-0.3	Lactobacillus sakei	0.5	Lactobacillus rhamnosus	0.0015551192582081133	0.01154446177847114



----
./data/060618/rapid-response-007_reports/chrf_rna_0019_s19.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	1	0	Bacteria	1912216	687.3	2.3	691.2	2.3	Cutibacterium acnes	232.6	188.6	0.5	199.1	0.5	Cutibacterium acnes	242.8	Cutibacterium acnes	0.15435806963085377	0.11970179763121505
1	2	42	Bacteria	561	18.2	-0.1	19.6	-0.1	Escherichia coli	12.6	136.6	0.3	163.7	0.3	Escherichia coli	234.0	Escherichia coli	0.004377051743004534	0.09841880598809595
2	14	49	Bacteria	13687	14.4	-0.1	111.4	-0.1	Sphingomonas melonis	2.4	13.0	0.5	151.7	-0.0	Sphingomonas taxi	0.2	Sphingomonas taxi	0.0248777328658523	0.09120423254975049
3	12	85	Bacteria	1301	7.2	-0.2	31.5	-0.2	Streptococcus pneumoniae	9.1	14.7	95.8	134.9	-0.1	Streptococcus lutetiensis	1.5	Streptococcus lutetiensis	0.00703454744411443	0.08110382973606686
4	69	72	Bacteria	1663	9.0	9.0	57.9	1.4	Arthrobacter saudimassiliensis	0.3	1.0	-0.1	126.7	3.4	Arthrobacter sp. Hiyo4	0.4	Arthrobacter sp. Hiyo4	0.01293016815918176	0.07617387121986413
5	3	130	Bacteria	613	4.1	0.3	7.6	0.3	Serratia marcescens	1.0	37.8	16.7	107.6	10.6	Serratia liquefaciens	0.6	Serratia liquefaciens	0.0016972241452466558	0.06469067516383094
6	6	11	Bacteria	469	57.0	-0.0	192.9	-0.1	Acinetobacter johnsonii	7.7	20.1	-0.1	82.5	-0.1	Acinetobacter johnsonii	1.3	Acinetobacter johnsonii	0.04307822863395789	0.04960019238862502
7	42	2	Bacteria	1763	127.4	3.2	1799.2	6.5	Mycobacterium sp. YC-RL4	3.2	2.9	2.7	81.6	0.0	Mycobacterium rhodesiae	1.3	Mycobacterium sp. YC-RL4	0.40179548449049785	0.04905909938074911
8	32	35	Bacteria	407	22.5	-0.3	62.9	-0.3	Methylobacterium populi	7.6	4.4	-0.2	72.4	-0.3	Methylobacterium aquaticum	0.6	Methylobacterium aquaticum	0.014046762991580876	0.043527926411350934
9	29	9	Bacteria	286	72.2	3.1	525.2	0.4	Pseudomonas stutzeri	31.2	4.8	-0.2	62.5	-0.3	Pseudomonas putida	0.8	Pseudomonas stutzeri	0.11728712119520313	0.03757590332471593
10	18	162	Bacteria	1372	3.1	2.8	16.2	0.7	Planococcus antarcticus	2.6	9.0	8.6	52.2	3.1	Planococcus antarcticus	0.2	Planococcus antarcticus	0.003617767256973135	0.03138339445680274
11	13	19	Bacteria	265	36.8	1.8	93.2	1.8	Paracoccus yeei	12.6	13.8	2.7	46.8	0.7	Paracoccus contaminans	0.2	Paracoccus yeei	0.020813327675919518	0.028136836409547283
12	45	27	Bacteria	1279	26.2	0.2	91.3	-0.1	Staphylococcus capitis	8.5	2.7	-0.3	42.8	-0.2	Staphylococcus epidermidis	4.0	Staphylococcus capitis	0.020389021639607853	0.025731978596765466
13	22	28	Bacteria	1716	26.1	1.4	137.7	0.0	Corynebacterium ureicelerivorans	2.5	6.7	0.1	42.0	-0.2	Corynebacterium ureicelerivorans	0.4	Corynebacterium ureicelerivorans	0.030751021684271646	0.025251007034209103
14	7	152	Bacteria	80865	3.3	-0.1	12.7	-0.2	Delftia tsuruhatensis	0.2	18.7	-0.2	40.9	-0.1	Delftia acidovorans	2.9	Delftia acidovorans	0.0028361508742937537	0.024589671135694102
15	50	65	Bacteria	1654	9.9	0.2	33.2	0.5	Actinomyces naeslundii	6.8	1.7	2.0	32.7	0.5	Actinomyces odontolyticus	18.3	Actinomyces naeslundii	0.0074141896871301296	0.019659712619491374
16	4	13	Bacteria	40323	46.2	-0.2	74.8	-0.2	Stenotrophomonas maltophilia	24.8	27.1	-0.3	32.7	-0.3	Stenotrophomonas maltophilia	14.7	Stenotrophomonas maltophilia	0.016704258692690772	0.019659712619491374
17	19	267	Bacteria	1578	1.5	-0.2	5.2	-0.3	Lactobacillus crispatus	1.7	8.8	-0.0	29.4	-0.0	Lactobacillus crispatus	14.9	Lactobacillus crispatus	0.0011612586256950805	0.01767570492394637
18	11	139	Bacteria	724	3.9	0.3	8.2	-0.2	Haemophilus parainfluenzae	1.0	14.9	1.9	27.1	0.3	Haemophilus parainfluenzae	2.7	Haemophilus parainfluenzae	0.0018312155251345497	0.016292911681596828
19	21	6	Bacteria	57493	83.1	1.2	140.4	0.3	Kocuria palustris	35.9	6.9	-0.1	24.8	-0.1	Kocuria palustris	0.6	Kocuria palustris	0.031353982893767174	0.014910118439247281
20	8	3	Bacteria	1269	118.1	0.5	128.5	0.5	Micrococcus luteus	47.8	16.4	-0.1	24.8	-0.1	Micrococcus luteus	4.2	Micrococcus luteus	0.028696487192657275	0.014910118439247281
21	5	79	Bacteria	222	8.2	-0.2	15.6	-0.2	Achromobacter xylosoxidans	0.7	22.7	-0.1	23.7	-0.1	Achromobacter xylosoxidans	1.3	Achromobacter xylosoxidans	0.003483775877085241	0.01424878254073228
22	39	69	Bacteria	33882	9.6	4.8	89.9	0.7	Microbacterium chocolatum	1.8	2.9	0.1	23.1	-0.1	Microbacterium aurum	0.4	Microbacterium chocolatum	0.0200763750865361	0.013888053868815007
23	17	21	Bacteria	1839	33.0	1.9	64.8	2.2	Nocardioides dokdonensis	11.6	9.2	0.3	19.3	0.4	Nocardioides dokdonensis	2.1	Nocardioides dokdonensis	0.01447106902789254	0.01160343894667228
24	91	60	Bacteria	1827	10.6	4.9	66.8	-0.1	Rhodococcus opacus	0.6	0.4	-0.2	18.3	-0.3	Rhodococcus opacus	0.2	Rhodococcus opacus	0.014917706960852185	0.011002224493476823



----
./data/060618/rapid-response-007_reports/chrf_rna_0020_s20.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	2	41	Bacteria	33882	19.6	17.2	199.6	2.1	Microbacterium sp. XT11	7.9	102.1	75.8	451.6	5.4	Microbacterium sp. LKL04	1.5	Microbacterium sp. LKL04	0.07511666415776005	0.138429942065414
1	1	106	Bacteria	1707	6.4	2.2	15.1	1.0	Cellulomonas fimi	1.2	128.7	26.9	426.1	37.2	Cellulomonas gilvus	0.2	Cellulomonas gilvus	0.0056826734908926695	0.13061337093461672
2	7	2	Bacteria	41275	444.0	5.7	713.1	6.2	Brevundimonas diminuta	195.1	46.6	8.9	324.1	2.6	Brevundimonas naejangsanensis	1.5	Brevundimonas diminuta	0.26836519644738827	0.09934708641142755
3	10	8	Bacteria	1763	79.0	19.4	1190.6	4.2	Mycobacterium dioxanotrophicus	5.7	38.0	12.7	290.9	0.8	Mycobacterium gilvum	1.2	Mycobacterium dioxanotrophicus	0.44806563299713986	0.08917021733133067
4	3	113	Bacteria	2040	5.9	5.9	11.6	4.5	Aeromicrobium choanae	3.3	84.7	88.7	280.3	99.0	Aeromicrobium choanae	4.2	Aeromicrobium choanae	0.004365497516182448	0.08592097599852867
5	8	82	Bacteria	46913	9.3	-0.2	17.4	-0.1	Devosia sp. H5989	1.1	43.8	0.3	207.0	2.5	Devosia sp. H5989	0.1	Devosia sp. H5989	0.006548246274273671	0.06345216565000154
6	11	233	Bacteria	414371	2.1	1.4	3.8	1.4	Aureimonas sp. AU20	0.3	36.6	99.0	141.3	65.1	Aureimonas sp. AU12	0.5	Aureimonas sp. AU12	0.001430076772542526	0.043313000030653234
7	204	32	Bacteria	1839	24.8	1.4	48.2	1.5	Nocardioides dokdonensis	8.0	0.1	100.0	108.5	3.9	Nocardioides terrae	0.1	Nocardioides terrae	0.018139394851723622	0.03325874383103946
8	20	25	Bacteria	379	31.8	31.4	48.3	0.3	Rhizobium sp. NT-26	6.2	18.9	18.5	101.8	1.0	Rhizobium sp. NT-26	20.8	Rhizobium sp. NT-26	0.018177028451001054	0.03120497808294762
9	30	284	Bacteria	2056	1.5	4.2	1.5	4.1	Sphaerobacter thermophilus	4.9	8.9	25.6	100.7	99.0	Sphaerobacter thermophilus	6.2	Sphaerobacter thermophilus	0.0005645039891615235	0.03086779266161911
10	4	158	Bacteria	60919	3.9	0.8	3.9	0.7	Sanguibacter keddieii	0.8	82.4	23.4	92.7	22.7	Sanguibacter keddieii	0.3	Sanguibacter keddieii	0.001467710371819961	0.028415535051957215
11	56	105	Bacteria	1663	6.5	6.4	44.5	1.0	Arthrobacter saudimassiliensis	0.7	3.8	1.4	90.7	2.4	Arthrobacter sp. IHBB 11108	0.1	Arthrobacter sp. IHBB 11108	0.01674695167845853	0.027802470649541743
12	51	117	Bacteria	407	5.8	-0.3	31.2	-0.3	Methylobacterium populi	1.7	4.1	-0.3	76.2	-0.3	Methylobacterium populi	3.7	Methylobacterium populi	0.011741682974559688	0.023357753732029557
13	19	81	Bacteria	222	9.3	-0.2	21.2	-0.2	Achromobacter xylosoxidans	1.5	20.1	-0.1	61.4	0.1	Achromobacter xylosoxidans	0.7	Achromobacter xylosoxidans	0.007978323046816197	0.01882107715415505
14	5	84	Bacteria	186650	9.1	2.3	9.2	2.3	Microvirga ossetica	0.5	50.0	14.8	58.3	17.1	Microvirga ossetica	0.1	Microvirga ossetica	0.00346229113352401	0.017870827330411062
15	15	26	Bacteria	83618	31.4	6.3	34.9	2.1	Pseudoxanthomonas suwonensis	8.6	31.3	6.3	56.8	3.6	Pseudoxanthomonas suwonensis	0.1	Pseudoxanthomonas suwonensis	0.013134126147824778	0.017411029028599458
16	6	15	Bacteria	561	60.8	0.0	68.4	0.1	Escherichia coli	45.9	49.0	0.0	55.7	0.0	Escherichia coli	103.9	Escherichia coli	0.02574138190576547	0.017073843607270947
17	16	246	Bacteria	517	2.0	0.3	17.2	0.1	Bordetella petrii	1.6	26.9	14.0	53.3	1.1	Bordetella sp. N	0.1	Bordetella sp. N	0.006472979075718802	0.016338166324372377
18	24	439	Bacteria	173479	0.4	0.4	0.8	0.4	Gemmatimonas phototrophica	1.5	12.6	23.7	49.7	38.2	Gemmatimonas aurantiaca	0.3	Gemmatimonas aurantiaca	0.0003010687942194792	0.015234650400024526
19	52	71	Bacteria	13687	12.2	-0.2	89.7	-0.1	Sphingomonas melonis	2.1	4.0	-0.1	49.1	-0.1	Sphingomonas koreensis	0.1	Sphingomonas melonis	0.033757338551859105	0.015050731079299884
20	9	153	Bacteria	1706036	4.1	0.7	4.1	0.7	Gemmatirosa kalamazoonesis	5.0	42.1	8.2	42.2	8.2	Gemmatirosa kalamazoonesis	1.1	Gemmatirosa kalamazoonesis	0.0015429775703748305	0.0129356588909665
21	70	93	Bacteria	1827	7.8	3.5	56.4	-0.2	Rhodococcus opacus	0.6	2.4	0.8	38.0	-0.2	Rhodococcus opacus	0.1	Rhodococcus opacus	0.02122534999247328	0.011648223645894004
22	33	145	Bacteria	28105	4.5	3.5	13.3	0.7	Sinorhizobium sp. RAC02	2.6	8.1	6.7	37.6	2.4	Sinorhizobium sp. RAC02	2.0	Sinorhizobium sp. RAC02	0.005005268703898841	0.011525610765410909
23	12	73	Bacteria	88138	11.9	0.8	11.9	0.8	Modestobacter marinus	1.5	34.0	3.1	34.2	3.1	Modestobacter marinus	3.2	Modestobacter marinus	0.004478398314014753	0.010483401281304604
24	14	305	Bacteria	40	1.3	2.2	1.3	2.2	Stigmatella aurantiaca	2.7	31.7	57.6	34.1	61.9	Stigmatella aurantiaca	2.3	Stigmatella aurantiaca	0.0004892367906066537	0.01045274806118383



----
./data/060618/rapid-response-007_reports/chrf_rna_0021_s21.csv

	level_0	index	category_name	genus_taxid	NT_rpm DNA	NT_zscore DNA	genus_NT_rpm DNA	genus_NT_zscore DNA	name_x	NR_rpm DNA	NT_rpm RNA	NT_zscore RNA	genus_NT_rpm RNA	genus_NT_zscore RNA	name_y	NR_rpm RNA	Species_Assignment	genus_NT_rpm DNA scaled	genus_NT_rpm RNA scaled
0	5	4	Bacteria	1279	104.9	0.4	199.2	0.2	Staphylococcus epidermidis	24.5	33.0	-0.1	267.8	0.4	Staphylococcus epidermidis	11.0	Staphylococcus epidermidis	0.043633496155783845	0.1413192612137203
